Air Pollution Score,City MPG,Cmb MPG,Cyl,Displ,Drive,Fuel,Greenhouse Gas Score,Hwy MPG,Model,SmartWay,Stnd,Trans,Underhood ID,Veh Class,Year
6.0,14.0,16.0,8.0,4.7,4WD,Gasoline,3.0,20.0,MERCEDES-BENZ ML550 4Matic,No,U2,Auto-7,DMBXT05.5U2A,standard SUV,2013
5.0,13.0,15.0,8.0,5.5,4WD,Gasoline,3.0,17.0,MERCEDES-BENZ ML63 AMG,No,B5,Auto-7,DMBXT05.5U2A,standard SUV,2013
6.0,13.0,15.0,8.0,5.5,4WD,Gasoline,3.0,17.0,MERCEDES-BENZ ML63 AMG,No,U2,Auto-7,DMBXT05.5U2A,standard SUV,2013
5.0,16.0,18.0,6.0,3.5,4WD,Gasoline,4.0,21.0,MERCEDES-BENZ R350 4Matic,No,B5,Auto-7,DMBXJ03.5U2A,standard SUV,2013
6.0,16.0,18.0,6.0,3.5,4WD,Gasoline,4.0,21.0,MERCEDES-BENZ R350 4Matic,No,U2,Auto-7,DMBXJ03.5U2A,standard SUV,2013
6.0,19.0,21.0,6.0,3.5,2WD,Gasoline,5.0,25.0,MERCEDES-BENZ S400 Hybrid,No,B4,Auto-7,DMBXV03.5HY1,large car,2013
9.0,19.0,21.0,6.0,3.5,2WD,Gasoline,5.0,25.0,MERCEDES-BENZ S400 Hybrid,No,PZEV,Auto-7,DMBXV03.5HY1,large car,2013
5.0,15.0,19.0,8.0,4.7,2WD,Gasoline,4.0,25.0,MERCEDES-BENZ S550,No,B5,Auto-7,DMBXV05.5U2A,large car,2013
6.0,15.0,19.0,8.0,4.7,2WD,Gasoline,4.0,25.0,MERCEDES-BENZ S550,No,U2,Auto-7,DMBXV05.5U2A,large car,2013
5.0,15.0,18.0,8.0,4.7,4WD,Gasoline,4.0,24.0,MERCEDES-BENZ S550 4Matic,No,B5,Auto-7,DMBXV05.5U2A,large car,2013
6.0,15.0,18.0,8.0,4.7,4WD,Gasoline,4.0,24.0,MERCEDES-BENZ S550 4Matic,No,U2,Auto-7,DMBXV05.5U2A,large car,2013
5.0,12.0,14.0,12.0,5.5,2WD,Gasoline,2.0,19.0,MERCEDES-BENZ S600,No,B5,Auto-5,DMBXV06.0U2A,large car,2013
6.0,12.0,14.0,12.0,5.5,2WD,Gasoline,2.0,19.0,MERCEDES-BENZ S600,No,U2,Auto-5,DMBXV06.0U2A,large car,2013
5.0,15.0,18.0,8.0,5.5,2WD,Gasoline,4.0,23.0,MERCEDES-BENZ S63 AMG,No,B5,Auto-7,DMBXV05.5U2A,large car,2013
6.0,15.0,18.0,8.0,5.5,2WD,Gasoline,4.0,23.0,MERCEDES-BENZ S63 AMG,No,U2,Auto-7,DMBXV05.5U2A,large car,2013
5.0,12.0,14.0,12.0,6.0,2WD,Gasoline,2.0,19.0,MERCEDES-BENZ S65 AMG,No,B5,Auto-5,DMBXV06.0U2A,large car,2013
6.0,12.0,14.0,12.0,6.0,2WD,Gasoline,2.0,19.0,MERCEDES-BENZ S65 AMG,No,U2,Auto-5,DMBXV06.0U2A,large car,2013
5.0,17.0,20.0,8.0,4.7,2WD,Gasoline,5.0,25.0,MERCEDES-BENZ SL550,No,B5,Auto-7,DMBXV05.5U2A,small car,2013
6.0,17.0,20.0,8.0,4.7,2WD,Gasoline,5.0,25.0,MERCEDES-BENZ SL550,No,U2,Auto-7,DMBXV05.5U2A,small car,2013
5.0,16.0,19.0,8.0,5.5,2WD,Gasoline,4.0,25.0,MERCEDES-BENZ SL63 AMG,No,B5,Auto-7,DMBXV05.5U2A,small car,2013
6.0,16.0,19.0,8.0,5.5,2WD,Gasoline,4.0,25.0,MERCEDES-BENZ SL63 AMG,No,U2,Auto-7,DMBXV05.5U2A,small car,2013
5.0,14.0,17.0,12.0,6.0,2WD,Gasoline,4.0,21.0,MERCEDES-BENZ SL65 AMG,No,B5,Auto-7,DMBXV06.0U2A,small car,2013
6.0,14.0,17.0,12.0,6.0,2WD,Gasoline,4.0,21.0,MERCEDES-BENZ SL65 AMG,No,U2,Auto-7,DMBXV06.0U2A,small car,2013
5.0,23.0,26.0,4.0,1.8,2WD,Gasoline,7.0,33.0,MERCEDES-BENZ SLK 250,No,B5,Auto-7,DMBXV01.8U2A,small car,2013
6.0,23.0,26.0,4.0,1.8,2WD,Gasoline,7.0,33.0,MERCEDES-BENZ SLK 250,Yes,U2,Auto-7,DMBXV01.8U2A,small car,2013
5.0,22.0,26.0,4.0,1.8,2WD,Gasoline,7.0,32.0,MERCEDES-BENZ SLK 250,No,B5,Man-6,DMBXV01.8U2A,small car,2013
6.0,22.0,26.0,4.0,1.8,2WD,Gasoline,7.0,32.0,MERCEDES-BENZ SLK 250,Yes,U2,Man-6,DMBXV01.8U2A,small car,2013
6.0,21.0,24.0,6.0,3.5,2WD,Gasoline,6.0,29.0,MERCEDES-BENZ SLK350,No,B4,Auto-7,DMBXV03.5BN4,small car,2013
5.0,19.0,22.0,8.0,5.5,2WD,Gasoline,5.0,28.0,MERCEDES-BENZ SLK55 AMG,No,B5,Auto-7,DMBXV05.5U2A,small car,2013
6.0,19.0,22.0,8.0,5.5,2WD,Gasoline,5.0,28.0,MERCEDES-BENZ SLK55 AMG,No,U2,Auto-7,DMBXV05.5U2A,small car,2013
5.0,13.0,15.0,8.0,6.2,2WD,Gasoline,3.0,19.0,MERCEDES-BENZ SLS AMG,No,B5,AutoMan-7,DMBXV06.2U2A,small car,2013
6.0,13.0,15.0,8.0,6.2,2WD,Gasoline,3.0,19.0,MERCEDES-BENZ SLS AMG,No,U2,AutoMan-7,DMBXV06.2U2A,small car,2013
5.0,13.0,15.0,8.0,6.2,2WD,Gasoline,3.0,19.0,MERCEDES-BENZ SLS AMG GT,No,B5,AutoMan-7,DMBXV06.2U2A,small car,2013
6.0,13.0,15.0,8.0,6.2,2WD,Gasoline,3.0,19.0,MERCEDES-BENZ SLS AMG GT,No,U2,AutoMan-7,DMBXV06.2U2A,small car,2013
5.0,13.0,15.0,8.0,6.2,2WD,Gasoline,3.0,19.0,MERCEDES-BENZ SLS AMG GT Roadster,No,B5,AutoMan-7,DMBXV06.2U2A,small car,2013
6.0,13.0,15.0,8.0,6.2,2WD,Gasoline,3.0,19.0,MERCEDES-BENZ SLS AMG GT Roadster,No,U2,AutoMan-7,DMBXV06.2U2A,small car,2013
5.0,13.0,15.0,8.0,6.2,2WD,Gasoline,3.0,19.0,MERCEDES-BENZ SLS AMG Roadster,No,B5,AutoMan-7,DMBXV06.2U2A,small car,2013
6.0,13.0,15.0,8.0,6.2,2WD,Gasoline,3.0,19.0,MERCEDES-BENZ SLS AMG Roadster,No,U2,AutoMan-7,DMBXV06.2U2A,small car,2013
5.0,20.0,23.0,6.0,3.0,2WD,Diesel,5.0,28.0,MERCEDES-BENZ Sprinter 2500 CDI,No,Mod,Auto-5,DMBXT03.0HD1,van,2013
5.0,20.0,23.0,6.0,3.0,2WD,Diesel,5.0,28.0,MERCEDES-BENZ Sprinter 3500 CDI,No,Mod,Auto-5,DMBXT03.0HD1,van,2013
5.0,20.0,23.0,6.0,3.0,2WD,Diesel,5.0,28.0,MERCEDES-BENZ Sprinter 3500 CDI,No,Mod,Auto-5,DMBXT03.0HD2,van,2013
5.0,20.0,23.0,6.0,3.0,2WD,Diesel,5.0,28.0,MERCEDES-BENZ Sprinter 3500 CDI,No,Mod,Auto-5,DMBXT03.0HD2,special purpose,2013
5.0,29.0,32.0,4.0,1.6,2WD,Gasoline,8.0,37.0,MINI Cooper,Yes,B5,Man-6,DBMXV01.6N16,small car,2013
6.0,29.0,32.0,4.0,1.6,2WD,Gasoline,8.0,37.0,MINI Cooper,Yes,U2,Man-6,DBMXV01.6N16,small car,2013
5.0,28.0,31.0,4.0,1.6,2WD,Gasoline,8.0,36.0,MINI Cooper,Yes,B5,SemiAuto-6,DBMXV01.6N16,small car,2013
6.0,28.0,31.0,4.0,1.6,2WD,Gasoline,8.0,36.0,MINI Cooper,Yes,U2,SemiAuto-6,DBMXV01.6N16,small car,2013
5.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Clubman,Yes,B5,Man-6,DBMXV01.6N16,small car,2013
6.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Clubman,Yes,U2,Man-6,DBMXV01.6N16,small car,2013
5.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Clubman,Yes,B5,SemiAuto-6,DBMXV01.6N16,small car,2013
6.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Clubman,Yes,U2,SemiAuto-6,DBMXV01.6N16,small car,2013
5.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Clubvan,Yes,B5,Man-6,DBMXV01.6N16,small car,2013
6.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Clubvan,Yes,U2,Man-6,DBMXV01.6N16,small car,2013
5.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Clubvan,Yes,B5,SemiAuto-6,DBMXV01.6N16,small car,2013
6.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Clubvan,Yes,U2,SemiAuto-6,DBMXV01.6N16,small car,2013
5.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Convertible,Yes,B5,Man-6,DBMXV01.6N16,small car,2013
6.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Convertible,Yes,U2,Man-6,DBMXV01.6N16,small car,2013
5.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Convertible,Yes,B5,SemiAuto-6,DBMXV01.6N16,small car,2013
6.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Convertible,Yes,U2,SemiAuto-6,DBMXV01.6N16,small car,2013
5.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Countryman,Yes,B5,Man-6,DBMXV01.6N16,small car,2013
6.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Countryman,Yes,U2,Man-6,DBMXV01.6N16,small car,2013
5.0,25.0,27.0,4.0,1.6,2WD,Gasoline,7.0,30.0,MINI Cooper Countryman,No,B5,SemiAuto-6,DBMXV01.6N16,small car,2013
6.0,25.0,27.0,4.0,1.6,2WD,Gasoline,7.0,30.0,MINI Cooper Countryman,Yes,U2,SemiAuto-6,DBMXV01.6N16,small car,2013
5.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Countryman Coupe,Yes,B5,Man-6,DBMXV01.6N16,small car,2013
6.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Countryman Coupe,Yes,U2,Man-6,DBMXV01.6N16,small car,2013
5.0,25.0,27.0,4.0,1.6,2WD,Gasoline,7.0,30.0,MINI Cooper Countryman Coupe,No,B5,SemiAuto-6,DBMXV01.6N16,small car,2013
6.0,25.0,27.0,4.0,1.6,2WD,Gasoline,7.0,30.0,MINI Cooper Countryman Coupe,Yes,U2,SemiAuto-6,DBMXV01.6N16,small car,2013
5.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Roadster,Yes,B5,Man-6,DBMXV01.6N16,small car,2013
6.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Roadster,Yes,U2,Man-6,DBMXV01.6N16,small car,2013
5.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Roadster,Yes,B5,SemiAuto-6,DBMXV01.6N16,small car,2013
6.0,27.0,30.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Roadster,Yes,U2,SemiAuto-6,DBMXV01.6N16,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper S,Yes,B5,Man-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper S,Yes,U2,Man-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI Cooper S,Yes,B5,SemiAuto-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI Cooper S,Yes,U2,SemiAuto-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper S Clubman,Yes,B5,Man-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper S Clubman,Yes,U2,Man-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI Cooper S Clubman,Yes,B5,SemiAuto-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI Cooper S Clubman,Yes,U2,SemiAuto-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper S Convertible,Yes,B5,Man-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper S Convertible,Yes,U2,Man-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI Cooper S Convertible,Yes,B5,SemiAuto-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI Cooper S Convertible,Yes,U2,SemiAuto-6,DBMXV01.6N18,small car,2013
5.0,25.0,27.0,4.0,1.6,4WD,Gasoline,7.0,31.0,MINI Cooper S Countryman,No,B5,Man-6,DBMXV01.6N18,small car,2013
6.0,25.0,27.0,4.0,1.6,4WD,Gasoline,7.0,31.0,MINI Cooper S Countryman,Yes,U2,Man-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,32.0,MINI Cooper S Countryman,Yes,B5,Man-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,32.0,MINI Cooper S Countryman,Yes,U2,Man-6,DBMXV01.6N18,small car,2013
5.0,23.0,26.0,4.0,1.6,4WD,Gasoline,7.0,30.0,MINI Cooper S Countryman,No,B5,SemiAuto-6,DBMXV01.6N18,small car,2013
6.0,23.0,26.0,4.0,1.6,4WD,Gasoline,7.0,30.0,MINI Cooper S Countryman,Yes,U2,SemiAuto-6,DBMXV01.6N18,small car,2013
5.0,25.0,28.0,4.0,1.6,2WD,Gasoline,7.0,32.0,MINI Cooper S Countryman,No,B5,SemiAuto-6,DBMXV01.6N18,small car,2013
6.0,25.0,28.0,4.0,1.6,2WD,Gasoline,7.0,32.0,MINI Cooper S Countryman,Yes,U2,SemiAuto-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper S Roadster,Yes,B5,Man-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper S Roadster,Yes,U2,Man-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI Cooper S Roadster,Yes,B5,SemiAuto-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI Cooper S Roadster,Yes,U2,SemiAuto-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Works,Yes,B5,Man-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Works,Yes,U2,Man-6,DBMXV01.6N18,small car,2013
5.0,25.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI Cooper Works,Yes,B5,SemiAuto-6,DBMXV01.6N18,small car,2013
6.0,25.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI Cooper Works,Yes,U2,SemiAuto-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Works Roadster,Yes,B5,Man-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI Cooper Works Roadster,Yes,U2,Man-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI Cooper Works Roadster,Yes,B5,SemiAuto-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI Cooper Works Roadster,Yes,U2,SemiAuto-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI John Cooper Works,Yes,B5,Man-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI John Cooper Works,Yes,U2,Man-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI John Cooper Works,Yes,B5,SemiAuto-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI John Cooper Works,Yes,U2,SemiAuto-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI John Cooper Works Clubman,Yes,B5,Man-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI John Cooper Works Clubman,Yes,U2,Man-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI John Cooper Works Clubman,Yes,B5,SemiAuto-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI John Cooper Works Clubman,Yes,U2,SemiAuto-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI John Cooper Works Convertible,Yes,B5,Man-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI John Cooper Works Convertible,Yes,U2,Man-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI John Cooper Works Convertible,Yes,B5,SemiAuto-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,34.0,MINI John Cooper Works Convertible,Yes,U2,SemiAuto-6,DBMXV01.6N18,small car,2013
5.0,25.0,27.0,4.0,1.6,4WD,Gasoline,7.0,31.0,MINI John Cooper Works Countryman,No,B5,Man-6,DBMXV01.6N18,small car,2013
6.0,25.0,27.0,4.0,1.6,4WD,Gasoline,7.0,31.0,MINI John Cooper Works Countryman,Yes,U2,Man-6,DBMXV01.6N18,small car,2013
5.0,23.0,26.0,4.0,1.6,4WD,Gasoline,7.0,30.0,MINI John Cooper Works Countryman,No,B5,SemiAuto-6,DBMXV01.6N18,small car,2013
6.0,23.0,26.0,4.0,1.6,4WD,Gasoline,7.0,30.0,MINI John Cooper Works Countryman,Yes,U2,SemiAuto-6,DBMXV01.6N18,small car,2013
5.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI John Cooper Works GP-2,Yes,B5,Man-6,DBMXV01.6N18,small car,2013
6.0,26.0,29.0,4.0,1.6,2WD,Gasoline,8.0,35.0,MINI John Cooper Works GP-2,Yes,U2,Man-6,DBMXV01.6N18,small car,2013
10.0,126.0,112.0,6.0,3.0,2WD,Electricity,10.0,99.0,MITSUBISHI i-MiEV,Yes,B1,Auto-1,DMTXV00.0EWB,small car,2013
10.0,126.0,112.0,6.0,3.0,2WD,Electricity,10.0,99.0,MITSUBISHI i-MiEV,Yes,ZEV,Auto-1,DMTXV00.0EWB,small car,2013
5.0,18.0,20.0,4.0,2.0,4WD,Gasoline,5.0,25.0,MITSUBISHI Lancer,No,B5,AutoMan-6,DMTXV02.0GRB,small car,2013
5.0,18.0,20.0,4.0,2.0,4WD,Gasoline,5.0,25.0,MITSUBISHI Lancer,No,L2,AutoMan-6,DMTXV02.0GRB,small car,2013
5.0,25.0,28.0,4.0,2.0,2WD,Gasoline,7.0,34.0,MITSUBISHI Lancer,No,B5,Man-5,DMTXV02.4GRB,small car,2013
5.0,25.0,28.0,4.0,2.0,2WD,Gasoline,7.0,34.0,MITSUBISHI Lancer,No,L2,Man-5,DMTXV02.4GRB,small car,2013
5.0,26.0,29.0,4.0,2.0,2WD,Gasoline,8.0,34.0,MITSUBISHI Lancer,Yes,B5,SCV-6,DMTXV02.4GRB,small car,2013
5.0,26.0,29.0,4.0,2.0,2WD,Gasoline,8.0,34.0,MITSUBISHI Lancer,Yes,L2,SCV-6,DMTXV02.4GRB,small car,2013
5.0,22.0,26.0,4.0,2.4,2WD,Gasoline,7.0,31.0,MITSUBISHI Lancer,No,B5,Man-5,DMTXV02.4GRB,small car,2013
5.0,22.0,26.0,4.0,2.4,2WD,Gasoline,7.0,31.0,MITSUBISHI Lancer,No,L2,Man-5,DMTXV02.4GRB,small car,2013
5.0,22.0,25.0,4.0,2.4,4WD,Gasoline,6.0,29.0,MITSUBISHI Lancer,No,B5,SCV-6,DMTXV02.4GRB,small car,2013
5.0,22.0,25.0,4.0,2.4,4WD,Gasoline,6.0,29.0,MITSUBISHI Lancer,No,L2,SCV-6,DMTXV02.4GRB,small car,2013
5.0,23.0,26.0,4.0,2.4,2WD,Gasoline,7.0,30.0,MITSUBISHI Lancer,No,B5,SCV-6,DMTXV02.4GRB,small car,2013
5.0,23.0,26.0,4.0,2.4,2WD,Gasoline,7.0,30.0,MITSUBISHI Lancer,No,L2,SCV-6,DMTXV02.4GRB,small car,2013
5.0,17.0,19.0,4.0,2.0,4WD,Gasoline,4.0,22.0,MITSUBISHI Lancer Evolution,No,B5,AutoMan-6,DMTXV02.0GRB,small car,2013
5.0,17.0,19.0,4.0,2.0,4WD,Gasoline,4.0,22.0,MITSUBISHI Lancer Evolution,No,L2,AutoMan-6,DMTXV02.0GRB,small car,2013
5.0,17.0,19.0,4.0,2.0,4WD,Gasoline,4.0,23.0,MITSUBISHI Lancer Evolution,No,B5,Man-5,DMTXV02.0GRB,small car,2013
5.0,17.0,19.0,4.0,2.0,4WD,Gasoline,4.0,23.0,MITSUBISHI Lancer Evolution,No,L2,Man-5,DMTXV02.0GRB,small car,2013
5.0,24.0,27.0,4.0,2.0,2WD,Gasoline,7.0,32.0,MITSUBISHI Lancer Sportback,No,B5,SCV-6,DMTXV02.4GRB,station wagon,2013
5.0,24.0,27.0,4.0,2.0,2WD,Gasoline,7.0,32.0,MITSUBISHI Lancer Sportback,No,L2,SCV-6,DMTXV02.4GRB,station wagon,2013
5.0,22.0,25.0,4.0,2.4,2WD,Gasoline,6.0,29.0,MITSUBISHI Lancer Sportback,No,B5,SCV-6,DMTXV02.4GRB,station wagon,2013
5.0,22.0,25.0,4.0,2.4,2WD,Gasoline,6.0,29.0,MITSUBISHI Lancer Sportback,No,L2,SCV-6,DMTXV02.4GRB,station wagon,2013
5.0,22.0,24.0,4.0,2.4,4WD,Gasoline,6.0,27.0,MITSUBISHI Outlander,No,B5,SCV-6,DMTXT02.4GRC,small SUV,2013
5.0,22.0,24.0,4.0,2.4,4WD,Gasoline,6.0,27.0,MITSUBISHI Outlander,No,L2,SCV-6,DMTXT02.4GRC,small SUV,2013
5.0,22.0,25.0,4.0,2.4,2WD,Gasoline,6.0,28.0,MITSUBISHI Outlander,No,B5,SCV-6,DMTXT02.4GRB,small SUV,2013
5.0,22.0,25.0,4.0,2.4,2WD,Gasoline,6.0,28.0,MITSUBISHI Outlander,No,L2,SCV-6,DMTXT02.4GRB,small SUV,2013
5.0,22.0,25.0,4.0,2.4,2WD,Gasoline,6.0,28.0,MITSUBISHI Outlander,No,B5,SCV-6,DMTXT02.4GRC,small SUV,2013
5.0,22.0,25.0,4.0,2.4,2WD,Gasoline,6.0,28.0,MITSUBISHI Outlander,No,L2,SCV-6,DMTXT02.4GRC,small SUV,2013
5.0,19.0,21.0,6.0,3.0,4WD,Gasoline,5.0,25.0,MITSUBISHI Outlander,No,B5,SemiAuto-6,DMTXT03.0GRB,small SUV,2013
5.0,19.0,21.0,6.0,3.0,4WD,Gasoline,5.0,25.0,MITSUBISHI Outlander,No,L2,SemiAuto-6,DMTXT03.0GRB,small SUV,2013
5.0,19.0,22.0,6.0,3.0,2WD,Gasoline,5.0,26.0,MITSUBISHI Outlander,No,B5,SemiAuto-6,DMTXT03.0GRB,small SUV,2013
5.0,19.0,22.0,6.0,3.0,2WD,Gasoline,5.0,26.0,MITSUBISHI Outlander,No,L2,SemiAuto-6,DMTXT03.0GRB,small SUV,2013
5.0,24.0,26.0,4.0,2.0,2WD,Gasoline,7.0,30.0,MITSUBISHI Outlander Sport,No,B5,Man-5,DMTXT02.4GRB,small SUV,2013
5.0,24.0,26.0,4.0,2.0,2WD,Gasoline,7.0,30.0,MITSUBISHI Outlander Sport,No,L2,Man-5,DMTXT02.4GRB,small SUV,2013
5.0,24.0,26.0,4.0,2.0,4WD,Gasoline,7.0,29.0,MITSUBISHI Outlander Sport,No,B5,SCV-6,DMTXT02.4GRB,small SUV,2013
5.0,24.0,26.0,4.0,2.0,4WD,Gasoline,7.0,29.0,MITSUBISHI Outlander Sport,No,L2,SCV-6,DMTXT02.4GRB,small SUV,2013
5.0,24.0,27.0,4.0,2.0,2WD,Gasoline,7.0,31.0,MITSUBISHI Outlander Sport,No,B5,SCV-6,DMTXT02.4GRB,small SUV,2013
5.0,24.0,27.0,4.0,2.0,2WD,Gasoline,7.0,31.0,MITSUBISHI Outlander Sport,No,L2,SCV-6,DMTXT02.4GRB,small SUV,2013
5.0,18.0,21.0,6.0,3.7,2WD,Gasoline,5.0,26.0,NISSAN 370Z,No,B5,Man-6,DNSXV03.7GAA,small car,2013
6.0,18.0,21.0,6.0,3.7,2WD,Gasoline,5.0,26.0,NISSAN 370Z,No,U2,Man-6,DNSXV03.7GAA,small car,2013
5.0,19.0,22.0,6.0,3.7,2WD,Gasoline,5.0,26.0,NISSAN 370Z,No,B5,SemiAuto-7,DNSXV03.7GAA,small car,2013
6.0,19.0,22.0,6.0,3.7,2WD,Gasoline,5.0,26.0,NISSAN 370Z,No,U2,SemiAuto-7,DNSXV03.7GAA,small car,2013
5.0,17.0,20.0,6.0,3.7,2WD,Gasoline,5.0,24.0,NISSAN 370Z Roadster,No,B5,Man-6,DNSXV03.7GAA,small car,2013
6.0,17.0,20.0,6.0,3.7,2WD,Gasoline,5.0,24.0,NISSAN 370Z Roadster,No,U2,Man-6,DNSXV03.7GAA,small car,2013
5.0,18.0,21.0,6.0,3.7,2WD,Gasoline,5.0,25.0,NISSAN 370Z Roadster,No,B5,SemiAuto-7,DNSXV03.7GAA,small car,2013
6.0,18.0,21.0,6.0,3.7,2WD,Gasoline,5.0,25.0,NISSAN 370Z Roadster,No,U2,SemiAuto-7,DNSXV03.7GAA,small car,2013
9.0,27.0,31.0,4.0,2.5,2WD,Gasoline,8.0,38.0,NISSAN Altima,Yes,PZEV,SCV-6,DNSXV02.585A,midsize car,2013
